Date,CN,Sales
4/22/2022,294185,31600
4/22/2022,294186,1440
4/22/2022,294187,6825.6
4/22/2022,294188,112560
4/22/2022,294189,22320
4/22/2022,294190,3185
4/22/2022,294191,2285
4/22/2022,294192,102028
4/22/2022,294193,63000
4/22/2022,294194,380.43
4/22/2022,294195,2147.4
4/22/2022,294196,897
4/22/2022,294197,5904
4/22/2022,294199,7200
4/22/2022,294200,99720
4/22/2022,294201,292500
4/22/2022,294202,30734
4/22/2022,294203,17940
4/22/2022,294204,66096
4/22/2022,294205,980
4/22/2022,294206,11160
4/22/2022,294207,111600
4/22/2022,294208,41760
4/22/2022,294209,1690.5
4/22/2022,294210,330
4/22/2022,294211,2469.6
4/22/2022,294212,2550
4/22/2022,294215,341496
4/22/2022,294216,341496
4/22/2022,294217,15120
4/22/2022,294218,7450
4/22/2022,294219,150
4/22/2022,294220,115500
4/22/2022,294221,4203
4/22/2022,294222,6500
4/22/2022,294223,3869
4/23/2022,294224,1255
4/23/2022,294225,1906
4/23/2022,294226,10400
4/23/2022,294227,21420
4/23/2022,294228,41981
4/23/2022,294229,9269.75
4/23/2022,294230,12035
4/23/2022,294231,5845.5
4/23/2022,294232,1320
4/23/2022,294233,11200
4/23/2022,294234,5600
4/23/2022,294235,13671.5
4/23/2022,294236,7400
4/23/2022,294237,260
4/23/2022,294238,300
4/23/2022,294239,11121.3
4/23/2022,294240,9964.8
4/23/2022,294241,8750
4/23/2022,294242,4683
4/23/2022,294243,3800
4/23/2022,294244,20100
4/23/2022,294245,55000
4/23/2022,294246,23460
4/23/2022,294247,14000
4/23/2022,294248,7080
4/23/2022,294249,19786
4/23/2022,294250,9750
4/23/2022,294251,840
4/23/2022,294252,80
4/23/2022,294253,77760
4/25/2022,294254,165240
4/25/2022,294255,165240
4/25/2022,294256,130000
4/25/2022,294257,4812.2
4/25/2022,294258,2304.52
4/25/2022,294259,510
4/25/2022,294260,7271.5
4/25/2022,294261,7295
4/25/2022,294262,990.5
4/25/2022,294263,3383.8
4/25/2022,294264,413.4
4/25/2022,294265,380
4/25/2022,294266,3715.2
4/25/2022,294267,5750
4/25/2022,294268,9750
4/25/2022,294269,90
4/25/2022,294270,16394
4/25/2022,294271,10164
4/25/2022,294272,2013.8
4/25/2022,294273,59040
4/25/2022,294274,1550
4/25/2022,294275,5750
4/25/2022,294276,72120
4/25/2022,294277,153400
4/25/2022,294278,850
4/25/2022,294279,23800
4/25/2022,294280,5371.2
4/25/2022,294281,2400
4/25/2022,294282,149018.4
4/25/2022,294283,54141
4/25/2022,294284,150
4/25/2022,294285,10605
4/25/2022,294286,184
4/25/2022,294287,45
4/25/2022,294288,57960
4/25/2022,294289,8913.6
4/25/2022,294290,2603.5
4/25/2022,294291,3610
4/25/2022,294292,384512
4/25/2022,294293,55630
4/25/2022,294294,2098
4/25/2022,294295,30
4/25/2022,294296,11880
4/25/2022,294297,3300
4/25/2022,294298,47250
4/25/2022,294299,943
4/25/2022,294300,31680
4/25/2022,294301,21455
4/25/2022,294302,52638
4/25/2022,294304,104700
4/25/2022,294305,27395.4
4/25/2022,294306,65
4/25/2022,294307,16200
4/25/2022,294308,50
4/25/2022,294309,1500
4/25/2022,294310,20822.4
4/25/2022,294311,9140
4/25/2022,294312,813.6
4/25/2022,294313,2440.8
4/25/2022,294314,6739.2
4/25/2022,294315,6564.6
4/26/2022,294316,4752
4/26/2022,294317,50
4/26/2022,294318,14924
4/26/2022,294319,46000
4/26/2022,294320,175
4/26/2022,294321,6600
4/26/2022,294323,124200
4/26/2022,294324,177300
4/26/2022,294325,177300
4/26/2022,294326,86112
4/26/2022,294327,59910
4/26/2022,294328,40638
4/26/2022,294329,5850
4/26/2022,294330,234532.8
4/26/2022,294331,234532.8
4/26/2022,294332,10656
4/26/2022,294333,64159.2
4/26/2022,294334,64159.2
4/26/2022,294335,41904
4/26/2022,294336,7315.2
4/26/2022,294339,10656
4/26/2022,294340,11252
4/26/2022,294341,13250
4/26/2022,294342,19872
4/26/2022,294343,14904
4/26/2022,294344,20600
4/26/2022,294345,1470
4/26/2022,294346,2664
4/26/2022,294347,15094.08
4/26/2022,294348,9936
4/26/2022,294349,143795
4/26/2022,294350,40890
4/26/2022,294351,384630
4/26/2022,294352,10518.9
4/26/2022,294353,190800
4/26/2022,294354,2352
4/26/2022,294355,68400
4/26/2022,294356,41914.4
4/26/2022,294357,1987.2
4/26/2022,294358,10080
4/26/2022,294359,8400
4/26/2022,294360,13728
4/26/2022,294361,7992
4/26/2022,294362,105820
4/26/2022,294363,31920
4/26/2022,294364,21526.88
4/26/2022,294365,5250
4/26/2022,294366,2518.1
4/26/2022,294367,1228.1
4/26/2022,294368,350
4/26/2022,294369,7494.9
4/26/2022,294370,7525
4/26/2022,294371,3010
4/26/2022,294372,165
4/26/2022,294373,110
4/26/2022,294374,72912.96
4/26/2022,294375,10300
4/26/2022,294376,12060
4/26/2022,294377,241776
4/26/2022,294379,28639.6
4/26/2022,294380,12340
4/26/2022,294381,1616.25
4/26/2022,294382,2543.4
4/26/2022,294383,11910
4/26/2022,294384,9288
4/26/2022,294385,53877.6
4/26/2022,294386,182
4/26/2022,294387,21170
4/27/2022,294388,1390
4/27/2022,294389,6540
4/27/2022,294390,38679.4
4/27/2022,294391,4340
4/27/2022,294392,60
4/27/2022,294393,7905.6
4/27/2022,294394,559926
4/27/2022,294395,93528
4/27/2022,294396,116
4/27/2022,294397,5617.2
4/27/2022,294398,326.09
4/27/2022,294399,17150
4/27/2022,294400,531
4/27/2022,294401,28332
4/27/2022,294402,2580
4/27/2022,294403,1641.6
4/27/2022,294404,59832
4/27/2022,294405,7154
4/27/2022,294406,43848
4/27/2022,294407,9695
4/27/2022,294408,1200
4/27/2022,294409,3500
4/27/2022,294410,27531.6
4/27/2022,294411,1903.2
4/27/2022,294412,5617.2
4/27/2022,294413,5617.2
4/27/2022,294414,5617.2
4/27/2022,294415,755
4/27/2022,294416,1236.5
4/27/2022,294417,650
4/27/2022,294418,60
4/27/2022,294420,5400
4/27/2022,294421,8867.2
4/27/2022,294422,4011
4/27/2022,294423,200
4/27/2022,294424,900
4/27/2022,294425,16268
4/27/2022,294426,2265
4/27/2022,294427,7200
4/27/2022,294428,1206.5
4/27/2022,294429,386
4/27/2022,294430,13650.45
4/27/2022,294431,3974.4
4/27/2022,294432,3384
4/27/2022,294433,13800
4/27/2022,294434,4173
4/27/2022,294435,8500
4/27/2022,294436,4462.7
4/27/2022,294437,92.5
4/27/2022,294438,24362.4
4/27/2022,294439,114250
4/27/2022,294440,156000
4/27/2022,294441,2856.75
4/27/2022,294442,2624
4/28/2022,294443,11687.84
4/28/2022,294444,28000
4/28/2022,294445,240
4/28/2022,294446,77760
4/28/2022,294447,150
4/28/2022,294448,21312
4/28/2022,294449,39960
4/28/2022,294450,53280
4/28/2022,294451,106560
4/28/2022,294452,256320
4/28/2022,294453,23976
4/28/2022,294454,2131.2
4/28/2022,294455,2000
4/28/2022,294456,2597.95
4/28/2022,294457,2230.6
4/28/2022,294458,1250.7
4/28/2022,294459,1421.4
4/28/2022,294460,712.61
4/28/2022,294461,530
4/28/2022,294462,7048.9
4/28/2022,294463,4032.5
4/28/2022,294464,5634.1
4/28/2022,294465,4101.45
4/28/2022,294466,280
4/28/2022,294467,43980
4/28/2022,294468,450
4/28/2022,294469,6238.7
4/28/2022,294470,11612.2
4/28/2022,294471,32099
4/28/2022,294472,4644.7
4/28/2022,294473,6383.15
4/28/2022,294474,4001
4/28/2022,294475,16900
4/28/2022,294476,127300
4/28/2022,294478,93.75
4/28/2022,294479,725
4/28/2022,294480,19839.4
4/28/2022,294481,925
4/28/2022,294482,52560
4/28/2022,294483,392694.8
4/28/2022,294484,740000
4/28/2022,294485,48052.8
4/28/2022,294486,311762.4
4/28/2022,294487,72500
4/28/2022,294488,104400
4/28/2022,294489,603.5
4/28/2022,294490,60
4/28/2022,294491,2700
4/28/2022,294492,720
4/28/2022,294493,305
4/28/2022,294494,82.2
4/28/2022,294495,27744.12
4/28/2022,294496,25724
4/28/2022,294497,3900
4/28/2022,294498,82899.2
4/28/2022,294499,55
4/28/2022,294500,335
4/28/2022,294501,39600
4/28/2022,294502,64500
4/28/2022,294503,16628
4/28/2022,294504,274690
4/28/2022,294505,60048
4/28/2022,294506,19398
4/28/2022,294507,370
4/28/2022,294508,18400
4/28/2022,294509,13629.6
4/28/2022,294510,10500
4/28/2022,294511,6004.8
4/28/2022,294512,780
4/28/2022,294513,2246.4
4/28/2022,294514,12065.6
4/28/2022,294515,4118.4
4/29/2022,294516,42300
4/29/2022,294517,33840
4/29/2022,294518,216998.4
4/29/2022,294519,1196
4/29/2022,294520,4176
4/29/2022,294521,10083
4/29/2022,294522,19980
4/29/2022,294523,5200
4/29/2022,294524,121706.4
4/29/2022,294525,94995
4/29/2022,294526,940
4/29/2022,294527,49164
4/29/2022,294528,1657.95
4/29/2022,294529,1009.8
4/29/2022,294530,28497.6
4/29/2022,294531,9856.8
4/29/2022,294532,6256
4/29/2022,294533,9625
4/29/2022,294534,139320
4/29/2022,294535,1800
4/29/2022,294536,1800
4/29/2022,294537,6250
4/29/2022,294538,7400
4/29/2022,294539,7557
4/29/2022,294540,570
4/29/2022,294541,9024.64
4/29/2022,294542,4750
4/29/2022,294543,55
4/29/2022,294544,795
4/29/2022,294545,85660
4/29/2022,294546,83001.6
4/29/2022,294547,70.05
4/29/2022,294548,90
4/29/2022,294549,380.43
4/29/2022,294550,172200.45
4/29/2022,294551,195
4/29/2022,294552,3950
4/29/2022,294553,83186
4/29/2022,294554,395400
4/29/2022,294555,3734
4/30/2022,294556,420
4/30/2022,294557,3700
4/30/2022,294558,59520
4/30/2022,294559,175
4/30/2022,294560,165532.8
4/30/2022,294561,1200
4/30/2022,294562,9705
4/30/2022,294563,279000
4/30/2022,294564,5245.8
4/30/2022,294565,1777.2
4/30/2022,294566,68396.4
4/30/2022,294567,135000
4/30/2022,294568,2750
4/30/2022,294570,528.62
4/30/2022,294571,183600
4/30/2022,294572,1150
4/30/2022,294573,3080
4/30/2022,294574,1130
4/30/2022,294575,2400
4/30/2022,294576,65
4/30/2022,294577,228420
5/2/2022,294578,60
5/2/2022,294579,71.4
5/2/2022,294580,280800
5/2/2022,294581,93600
5/2/2022,294582,46080
5/2/2022,294583,421200
5/2/2022,294584,101433.6
5/2/2022,294585,567.6
5/2/2022,294586,750
5/2/2022,294587,1680
5/2/2022,294588,1023.6
5/2/2022,294589,500
5/2/2022,294590,3681.5
5/2/2022,294591,3100.55
5/2/2022,294592,3209.25
5/2/2022,294593,4929.2
5/2/2022,294594,840
5/2/2022,294595,721.6
5/2/2022,294596,4306.1
5/2/2022,294597,7772.05
5/2/2022,294598,11.5
5/2/2022,294599,10600
5/2/2022,294600,1500
5/2/2022,294601,14202.8
5/2/2022,294602,2650
5/2/2022,294603,40700
5/2/2022,294604,4734.4
5/2/2022,294605,20400
5/2/2022,294606,23500
5/2/2022,294607,45500
5/2/2022,294608,93859.2
5/2/2022,294609,9150
5/2/2022,294610,667.5
5/2/2022,294611,2250
5/2/2022,294612,17160.8
5/2/2022,294613,367.5
5/2/2022,294614,430
5/2/2022,294615,120
5/2/2022,294616,15000
5/2/2022,294617,2280
5/2/2022,294618,2880
5/2/2022,294619,240.64
5/2/2022,294620,455500
5/2/2022,294621,25368
5/2/2022,294622,390260
5/2/2022,294623,40038.6
5/2/2022,294624,1100
5/2/2022,294625,340
5/2/2022,294626,43694.4
5/2/2022,294627,3860
5/2/2022,294628,9936
5/2/2022,294629,19250
5/2/2022,294630,2050
5/4/2022,294631,34296.8
5/4/2022,294632,2900
5/4/2022,294633,16000
5/4/2022,294634,56230
5/4/2022,294635,65000
5/4/2022,294636,22896
5/4/2022,294637,3283.22
5/4/2022,294638,600
5/4/2022,294639,35464
5/4/2022,294640,33720
5/4/2022,294641,7500
5/4/2022,294642,58
5/4/2022,294643,97450
5/4/2022,294644,102472.8
5/4/2022,294645,13000
5/4/2022,294646,900
5/4/2022,294647,3875
5/4/2022,294648,15512
5/4/2022,294649,18216
5/4/2022,294650,10152
5/4/2022,294651,3384
5/4/2022,294652,11280
5/4/2022,294653,4156.4
5/4/2022,294654,14.4
5/4/2022,294655,5579.6
5/4/2022,294656,85000
5/4/2022,294657,1189.6
5/4/2022,294658,23562.7
5/4/2022,294659,116436
5/4/2022,294660,208.35
5/4/2022,294661,2240
5/4/2022,294662,3643.2
5/4/2022,294663,58320
5/4/2022,294664,690
5/4/2022,294665,81540
5/4/2022,294666,960
5/4/2022,294667,3600
5/4/2022,294668,1870
5/4/2022,294669,256827.84
5/4/2022,294670,23500
5/4/2022,294671,148
5/4/2022,294672,6204
5/4/2022,294673,21545
5/4/2022,294674,29933.6
5/4/2022,294675,2250
5/4/2022,294676,16878.2
5/4/2022,294677,1634.4
5/4/2022,294678,51782.4
5/4/2022,294679,67710
5/4/2022,294680,5930
5/4/2022,294681,980
5/4/2022,294682,296
5/4/2022,294683,3641.7
5/4/2022,294684,3870
5/4/2022,294685,5617.2
5/4/2022,294686,1543.8
5/4/2022,294687,15244
5/4/2022,294688,100
5/4/2022,294689,3533.75
5/4/2022,294690,2154
5/4/2022,294691,190
5/4/2022,294692,11040
5/4/2022,294693,15000
5/4/2022,294694,498
5/4/2022,294695,110
5/4/2022,294696,10915.2
5/4/2022,294697,9774
5/4/2022,294698,270
5/4/2022,294699,136.5
5/4/2022,294700,130000
5/4/2022,294701,3288
5/4/2022,294702,195
5/5/2022,294703,240
5/5/2022,294704,170400
5/5/2022,294705,114480
5/5/2022,294706,188.45
5/5/2022,294707,2630.7
5/5/2022,294708,2012.75
5/5/2022,294709,3128.4
5/5/2022,294710,4950.8
5/5/2022,294711,2351.7
5/5/2022,294712,7890.2
5/5/2022,294713,2484.2
5/5/2022,294714,774.5
5/5/2022,294715,660
5/5/2022,294716,8668
5/5/2022,294717,2253
5/5/2022,294718,49464
5/5/2022,294719,8160
5/5/2022,294720,15725
5/5/2022,294721,9968.8
5/5/2022,294722,3892.5
5/5/2022,294723,10105
5/5/2022,294724,41572
5/5/2022,294725,23250
5/5/2022,294726,3150
5/5/2022,294727,745.4
5/5/2022,294728,7925.42
5/5/2022,294729,47365
5/5/2022,294730,14012.8
5/5/2022,294731,101520
5/5/2022,294732,68400
5/5/2022,294733,496512
5/5/2022,294734,8364.4
5/5/2022,294735,720
5/5/2022,294736,2955.5
5/5/2022,294737,5922
5/5/2022,294738,130
5/5/2022,294739,363.5
5/5/2022,294740,43500
5/5/2022,294741,37202.4
5/5/2022,294742,69.75
5/5/2022,294743,26042.4
5/5/2022,294744,20880
5/5/2022,294745,125
5/5/2022,294747,2736
5/5/2022,294748,56700
5/5/2022,294749,3499
5/5/2022,294751,92
5/5/2022,294752,68688
5/5/2022,294753,8856
5/5/2022,294754,173520
5/5/2022,294755,170712
5/5/2022,294756,5997.8
5/5/2022,294757,3690
5/5/2022,294758,3045.15
5/5/2022,294759,37902
5/5/2022,294760,32760
5/5/2022,294761,1470
5/5/2022,294762,1200
5/5/2022,294763,630
5/5/2022,294764,2900
5/5/2022,294765,18316.8
5/5/2022,294766,9608.4
5/5/2022,294767,30123
5/5/2022,294768,10147.5
5/5/2022,294769,870
5/5/2022,294770,10020
5/5/2022,294771,1200
5/5/2022,294772,115560
5/5/2022,294773,302760
5/5/2022,294774,265
5/6/2022,294775,9180
5/6/2022,294776,17100
5/6/2022,294777,69540
5/6/2022,294778,1236
5/6/2022,294779,1108
5/6/2022,294780,13910.4
5/6/2022,294781,7452.4
5/6/2022,294782,425
5/6/2022,294783,610
5/6/2022,294784,550
5/6/2022,294785,48916
5/6/2022,294786,32900
5/6/2022,294787,49766.4
5/6/2022,294788,3725
5/6/2022,294789,58
5/6/2022,294790,32300
5/6/2022,294791,10500
5/6/2022,294792,8482
5/6/2022,294793,2131.2
5/6/2022,294794,1480
5/6/2022,294795,990
5/6/2022,294796,250
5/6/2022,294797,4972
5/6/2022,294798,280
5/6/2022,294799,5053.2
5/6/2022,294800,3060
5/6/2022,294801,2565
5/6/2022,294802,11300
5/6/2022,294803,1000
5/6/2022,294804,2500.8
5/6/2022,294805,13176.4
5/6/2022,294806,1580
5/6/2022,294807,4464
5/6/2022,294808,1770
5/6/2022,294809,3093.25
5/6/2022,294810,68400
5/6/2022,294811,68400
5/6/2022,294812,167580
5/6/2022,294813,167580
5/6/2022,294814,4176
5/6/2022,294815,50
5/6/2022,294816,580
5/6/2022,294817,1412.45
5/6/2022,294818,4400
5/6/2022,294819,1360
5/6/2022,294820,9800
5/6/2022,294821,4738
5/6/2022,294822,33688
5/7/2022,294823,19069.2
5/7/2022,294824,4500
5/7/2022,294825,243075
5/7/2022,294827,2280
5/7/2022,294828,105
5/7/2022,294829,32400
5/7/2022,294830,175
5/7/2022,294831,109900
5/7/2022,294832,255
5/7/2022,294833,68
5/7/2022,294834,37500
5/7/2022,294835,100
5/7/2022,294836,260
5/7/2022,294837,795
5/10/2022,294839,630
5/10/2022,294840,850
5/10/2022,294841,2950
5/10/2022,294842,920
5/10/2022,294843,1454
5/10/2022,294844,311
5/10/2022,294845,19000
5/10/2022,294846,150
5/10/2022,294847,21760
5/10/2022,294848,55080
5/10/2022,294849,33120
5/10/2022,294850,1785
5/10/2022,294851,156000
5/10/2022,294852,156000
5/10/2022,294853,33962.5
5/10/2022,294854,2059.2
5/10/2022,294855,150
5/10/2022,294856,135560
5/10/2022,294857,9319.3
5/10/2022,294858,89280
5/10/2022,294859,140
5/10/2022,294860,5995
5/10/2022,294861,110
5/10/2022,294862,43360
5/10/2022,294863,6545.8
5/10/2022,294864,480
5/10/2022,294865,4926.03
5/10/2022,294866,46166.4
5/10/2022,294867,4697.5
5/10/2022,294868,46150
5/10/2022,294869,5456.9
5/10/2022,294870,5400
5/10/2022,294871,4911.6
5/10/2022,294872,11828
5/10/2022,294873,10282.35
5/10/2022,294874,57.5
5/10/2022,294875,15000
5/10/2022,294876,1180
5/10/2022,294877,1809.75
5/10/2022,294878,10951.2
5/10/2022,294879,91800
5/10/2022,294880,5500
5/10/2022,294881,2160
5/10/2022,294882,1262.2
5/10/2022,294883,1614
5/10/2022,294884,2690
5/10/2022,294885,2077.2
5/11/2022,294886,183000
5/11/2022,294887,350
5/11/2022,294888,4531
5/11/2022,294889,43610
5/11/2022,294890,2078.5
5/11/2022,294891,165
5/11/2022,294892,19208.8
5/11/2022,294893,1725
5/11/2022,294894,80662.08
5/11/2022,294895,103088
5/11/2022,294896,12074.4
5/11/2022,294897,140
5/11/2022,294898,1690
5/11/2022,294899,19382
5/11/2022,294900,11880
5/11/2022,294901,1634.4
5/11/2022,294902,12528
5/11/2022,294903,6696
5/11/2022,294904,9870
5/11/2022,294905,726
5/11/2022,294906,23400
5/11/2022,294907,3200
5/11/2022,294908,6200
5/11/2022,294909,40350
5/11/2022,294910,225
5/11/2022,294911,37878
5/11/2022,294912,60
5/11/2022,294913,3924.5
5/11/2022,294914,1145
5/11/2022,294915,400
5/11/2022,294916,73900.8
5/11/2022,294917,349200
5/11/2022,294918,972000
5/11/2022,294919,2800
5/11/2022,294920,1500
5/11/2022,294921,1460
5/11/2022,294922,5922.5
5/11/2022,294923,1944
5/11/2022,294924,154540
5/11/2022,294925,199800
5/11/2022,294926,4750
5/11/2022,294927,2150
5/11/2022,294928,63936
5/11/2022,294929,213120
5/11/2022,294930,6143.2
5/11/2022,294931,1015
5/11/2022,294932,33250
5/11/2022,294933,14112
5/11/2022,294934,752.5
5/11/2022,294935,39168
5/11/2022,294936,70963.2
5/11/2022,294937,19320
5/11/2022,294938,1549.2
5/11/2022,294939,110
5/11/2022,294940,20000
5/11/2022,294941,51807.2
5/12/2022,294942,260
5/12/2022,294943,1692
5/12/2022,294944,120
5/12/2022,294945,12985.6
5/12/2022,294946,2841.9
5/12/2022,294947,5493.75
5/12/2022,294948,2640.25
5/12/2022,294949,3325
5/12/2022,294950,310
5/12/2022,294951,4586.8
5/12/2022,294952,7498.85
5/12/2022,294953,50
5/12/2022,294954,54716
5/12/2022,294955,4800
5/12/2022,294956,60
5/12/2022,294957,275
5/12/2022,294958,7275
5/12/2022,294959,3090
5/12/2022,294960,25048
5/12/2022,294961,3024
5/12/2022,294962,8956.8
5/12/2022,294963,27061.8
5/12/2022,294964,900
5/12/2022,294965,2205
5/12/2022,294966,45000
5/12/2022,294967,912.5
5/12/2022,294968,4464
5/12/2022,294969,508.8
5/12/2022,294970,1150
5/12/2022,294971,60
5/12/2022,294972,2800
5/12/2022,294973,21052.8
5/12/2022,294974,10584
5/12/2022,294975,4210.56
5/12/2022,294976,2360
5/12/2022,294977,1030
5/12/2022,294978,4598.4
5/12/2022,294979,2975
5/12/2022,294980,1350
5/12/2022,294981,2495.9
5/12/2022,294982,1501.94
5/12/2022,294983,319
5/12/2022,294984,10008
5/12/2022,294985,39200
5/12/2022,294986,13200
5/12/2022,294987,270
5/12/2022,294988,300
5/12/2022,294989,10500
5/12/2022,294990,140
5/12/2022,294991,12349.2
5/12/2022,294992,78312
5/12/2022,294993,38160
5/12/2022,294994,95336.96
5/12/2022,294995,112087
5/12/2022,294996,90000
5/12/2022,294997,8880.4
5/12/2022,294998,1950
5/12/2022,294999,480
5/12/2022,295000,300
5/12/2022,295001,26400
5/12/2022,295002,300
5/12/2022,295003,550
5/12/2022,295004,1760
5/12/2022,295005,490
5/12/2022,295006,1200
5/12/2022,295007,10220
5/13/2022,295008,5532
5/13/2022,295009,128160
5/13/2022,295010,133200
5/13/2022,295011,79920
5/13/2022,295012,63640
5/13/2022,295013,176860.8
5/13/2022,295014,5884.8
5/13/2022,295015,6274
5/13/2022,295016,7123.1
5/13/2022,295017,8246.85
5/13/2022,295018,2880
5/13/2022,295019,1976
5/13/2022,295020,109
5/13/2022,295021,3640
5/13/2022,295022,1983.75
5/13/2022,295023,389
5/13/2022,295024,1051.5
5/13/2022,295025,1632
5/13/2022,295026,1504.8
5/13/2022,295027,4354.6
5/13/2022,295028,750
5/13/2022,295029,2232
5/13/2022,295030,5938
5/13/2022,295031,72004
5/13/2022,295032,1750
5/13/2022,295033,109
5/13/2022,295034,113652
5/13/2022,295035,330
5/13/2022,295036,1419286.4
5/13/2022,295037,99945.6
5/13/2022,295038,762000
5/13/2022,295039,5617.2
5/13/2022,295040,2790
5/13/2022,295041,65000
5/13/2022,295042,120
5/13/2022,295043,6000
5/13/2022,295044,42000
5/13/2022,295045,106
5/13/2022,295046,5832
5/13/2022,295047,41184
5/13/2022,295048,5425
5/13/2022,295049,10260
5/13/2022,295050,1985.5
5/13/2022,295051,1430
5/13/2022,295052,2300
5/13/2022,295053,5572.8
5/13/2022,295054,240
5/13/2022,295055,1606
5/13/2022,295056,20175
5/13/2022,295057,13968
5/13/2022,295058,7350
5/13/2022,295059,2878.75
5/13/2022,295060,68.35
5/13/2022,295061,140053.8
5/13/2022,295062,12600
5/13/2022,295063,34800
5/13/2022,295064,41760
5/13/2022,295065,16500
5/13/2022,295066,125521.5
5/13/2022,295067,40496
5/13/2022,295068,45500
5/13/2022,295069,4480
5/13/2022,295070,25920
5/13/2022,295071,20000
5/13/2022,295072,5421.6
5/13/2022,295073,29485.5
5/13/2022,295074,543.2
5/13/2022,295075,2805
5/14/2022,295076,249000
5/14/2022,295077,4615
5/14/2022,295078,66096
5/14/2022,295079,180
5/14/2022,295080,530
5/14/2022,295081,230
5/14/2022,295082,42271
5/14/2022,295083,225
5/14/2022,295084,150
5/14/2022,295085,332.5
5/14/2022,295086,1220
5/14/2022,295087,158.5
5/14/2022,295088,30600
5/14/2022,295089,2086.48
5/14/2022,295090,45
5/16/2022,295091,44166.4
5/16/2022,295092,15696
5/16/2022,295093,10206
5/16/2022,295094,5860
5/16/2022,295095,7955.8
5/16/2022,295096,4330
5/16/2022,295097,2968.35
5/16/2022,295098,3597
5/16/2022,295099,60
5/16/2022,295100,10560
5/16/2022,295101,2809.2
5/16/2022,295102,2594.8
5/16/2022,295103,8620.55
5/16/2022,295104,140
5/16/2022,295105,31775.2
5/16/2022,295106,93152
5/16/2022,295107,25029
5/16/2022,295108,5617.2
5/16/2022,295109,30760
5/16/2022,295110,8943
5/16/2022,295111,3908
5/16/2022,295112,4950
5/16/2022,295113,10424.6
5/16/2022,295114,850
5/16/2022,295115,12046.8
5/16/2022,295116,1208
5/16/2022,295117,15775
5/16/2022,295118,5850
5/16/2022,295119,85334.4
5/16/2022,295120,85701.6
5/16/2022,295121,800
5/16/2022,295122,378264
5/16/2022,295123,205200
5/16/2022,295124,485
5/16/2022,295125,1456.75
5/16/2022,295126,18729.6
5/16/2022,295127,2332.8
5/16/2022,295128,260
5/16/2022,295129,12.5
5/16/2022,295130,60
5/16/2022,295131,140000
5/16/2022,295132,307.5
5/16/2022,295133,120
5/16/2022,295134,47880
5/16/2022,295135,2225.4
5/16/2022,295136,19500
5/16/2022,295137,700
5/16/2022,295138,10790
5/16/2022,295139,120
5/16/2022,295140,8595
5/16/2022,295141,1160
5/16/2022,295142,725
5/16/2022,295143,650
5/16/2022,295144,220
5/16/2022,295145,2845.8
5/16/2022,295147,418976
5/16/2022,295148,60799.2
5/16/2022,295149,660
5/16/2022,295150,110880
5/16/2022,295151,17136
5/16/2022,295152,8220
5/16/2022,295153,610
5/16/2022,295154,84
5/16/2022,295155,2845
5/16/2022,295156,93730
5/17/2022,295157,980
5/17/2022,295158,35.7
5/17/2022,295159,9974.25
5/17/2022,295160,11154
5/17/2022,295161,9250
5/17/2022,295162,5537.25
5/17/2022,295163,227.55
5/17/2022,295164,150
5/17/2022,295165,136080
5/17/2022,295166,76400
5/17/2022,295167,965
5/17/2022,295168,106910
5/17/2022,295169,19224.6
5/17/2022,295170,225
5/17/2022,295171,280
5/17/2022,295172,140
5/17/2022,295173,186
5/17/2022,295174,29275
5/17/2022,295175,150
5/17/2022,295176,1355
5/17/2022,295177,10200
5/17/2022,295178,11200
5/17/2022,295179,31200
5/17/2022,295181,45031.25
5/17/2022,295182,9693.2
5/17/2022,295183,10044
5/17/2022,295184,2745
5/17/2022,295185,19584
5/17/2022,295186,17400
5/17/2022,295187,543.48
5/17/2022,295188,4680
5/17/2022,295189,280
5/17/2022,295190,152.17
5/17/2022,295191,95760
5/17/2022,295192,70
5/17/2022,295193,23730
5/17/2022,295194,423
5/17/2022,295195,3900
5/17/2022,295196,307800
5/17/2022,295197,22560
5/17/2022,295198,3151
5/17/2022,295199,4068
5/17/2022,295200,23602
5/17/2022,295201,15696
5/17/2022,295202,67680
5/17/2022,295203,195
5/17/2022,295204,19354.4
5/17/2022,295205,10480
5/17/2022,295206,685
5/17/2022,295207,2400
5/17/2022,295208,840
5/17/2022,295209,1744
5/17/2022,295210,400
5/17/2022,295211,15500
5/17/2022,295212,1015
5/17/2022,295213,2475
5/17/2022,295214,75600
5/17/2022,295215,5100
5/17/2022,295216,15120
5/17/2022,295217,2520
5/17/2022,295218,3024
5/17/2022,295219,4003.2
5/17/2022,295220,46800
5/17/2022,295221,95375
5/17/2022,295222,97920
5/17/2022,295223,63000
5/17/2022,295224,29174.4
5/17/2022,295225,5515
5/17/2022,295226,40125.6
5/18/2022,295227,23040
5/18/2022,295228,68688
5/18/2022,295229,97000
5/18/2022,295230,17075.2
5/18/2022,295231,270
5/18/2022,295232,29202
5/18/2022,295233,120
5/18/2022,295234,48000
5/18/2022,295235,18178
5/18/2022,295236,13275
5/18/2022,295237,6500
5/18/2022,295238,13675.2
5/18/2022,295239,21360
5/18/2022,295240,210
5/18/2022,295241,810
5/18/2022,295242,3340
5/18/2022,295243,5100
5/18/2022,295244,72140
5/18/2022,295245,30000
5/18/2022,295246,490
5/18/2022,295247,11130
5/18/2022,295248,376.8
5/18/2022,295249,140
5/18/2022,295250,690
